title,url,ingredient,quantity,note,kcal,fat,saturates,carbs,sugars,fibre,protein,salt
No title,https://www.bbcgoodfood.com/recipes/easy-protein-pancakes,oats,75g,,437,16,4,39,9,4,31,1.4
No title,https://www.bbcgoodfood.com/recipes/easy-protein-pancakes,eggs,3 large,,437,16,4,39,9,4,31,1.4
No title,https://www.bbcgoodfood.com/recipes/easy-protein-pancakes,milk,2 tbsp,"(dairy, soya, oat or nut milks all work)",437,16,4,39,9,4,31,1.4
No title,https://www.bbcgoodfood.com/recipes/easy-protein-pancakes,baking powder,1 tbsp,,437,16,4,39,9,4,31,1.4
No title,https://www.bbcgoodfood.com/recipes/easy-protein-pancakes,cinnamon,pinch of,,437,16,4,39,9,4,31,1.4
No title,https://www.bbcgoodfood.com/recipes/easy-protein-pancakes,protein powder,2 tbsp,"(whey, pea or whatever your preference)",437,16,4,39,9,4,31,1.4
No title,https://www.bbcgoodfood.com/recipes/easy-protein-pancakes,coconut oil,,"or a flavourless oil, for frying",437,16,4,39,9,4,31,1.4
No title,https://www.bbcgoodfood.com/recipes/easy-protein-pancakes,nut butter,,maple syrup and berries or sliced banana to serve,437,16,4,39,9,4,31,1.4
No title,https://www.bbcgoodfood.com/recipes/orange-dark-chocolate-yogurt-bowls,porridge oats,80g,,440,19,4,42,14,9,20,0.3
No title,https://www.bbcgoodfood.com/recipes/orange-dark-chocolate-yogurt-bowls,soya milk,640ml,,440,19,4,42,14,9,20,0.3
No title,https://www.bbcgoodfood.com/recipes/orange-dark-chocolate-yogurt-bowls,bio yogurt,2 x 120g pots,or soya yogurt,440,19,4,42,14,9,20,0.3
No title,https://www.bbcgoodfood.com/recipes/orange-dark-chocolate-yogurt-bowls,oranges,2,peeled and chopped,440,19,4,42,14,9,20,0.3
No title,https://www.bbcgoodfood.com/recipes/orange-dark-chocolate-yogurt-bowls,pecans,16g,"or walnuts, chopped",440,19,4,42,14,9,20,0.3
No title,https://www.bbcgoodfood.com/recipes/orange-dark-chocolate-yogurt-bowls,dark chocolate,10g,,440,19,4,42,14,9,20,0.3
No title,https://www.bbcgoodfood.com/recipes/orange-dark-chocolate-yogurt-bowls,cinnamon,,,440,19,4,42,14,9,20,0.3
No title,https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,olive oil,1 tbsp,,271,17,5,11,11,3,17,0.7
No title,https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,onion,1,finely chopped,271,17,5,11,11,3,17,0.7
No title,https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,garlic clove,1,crushed,271,17,5,11,11,3,17,0.7
No title,https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,chilli flakes,pinch of,,271,17,5,11,11,3,17,0.7
No title,https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,chopped tomatoes,3 x 400g cans finely,(or blitz regular canned chopped tomatoes using a food processor or hand blender),271,17,5,11,11,3,17,0.7
No title,https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,sundried tomato pesto,3 tbsp,"(ensure vegetarian, if needed)",271,17,5,11,11,3,17,0.7
No title,https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,spinach,200g,roughly chopped,271,17,5,11,11,3,17,0.7
No title,https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,large eggs,8,,271,17,5,11,11,3,17,0.7
No title,https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,ricotta,100g,,271,17,5,11,11,3,17,0.7
No title,https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,parmesan,40g,"or vegetarian alternative, finely grated",271,17,5,11,11,3,17,0.7
No title,https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,basil leaves,handful of,,271,17,5,11,11,3,17,0.7
No title,https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,crusty bread,,"or focaccia, to serve",271,17,5,11,11,3,17,0.7
No title,https://www.bbcgoodfood.com/recipes/breakfast-pancake-platter,wholemeal plain spelt flour,100g,,371,16,5,32,16,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/breakfast-pancake-platter,eggs,2,whites and yolks separated,371,16,5,32,16,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/breakfast-pancake-platter,semi-skimmed milk,150ml,,371,16,5,32,16,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/breakfast-pancake-platter,oil,drop of,for cooking (optional),371,16,5,32,16,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/ginger-vanilla-pears-porridge-topper,vanilla bean pod,1,halved,494,8,3,92,58,8,10,0.2
No title,https://www.bbcgoodfood.com/recipes/ginger-vanilla-pears-porridge-topper,ginger,20g,peeled and grated,494,8,3,92,58,8,10,0.2
No title,https://www.bbcgoodfood.com/recipes/ginger-vanilla-pears-porridge-topper,cinnamon stick,1,,494,8,3,92,58,8,10,0.2
No title,https://www.bbcgoodfood.com/recipes/ginger-vanilla-pears-porridge-topper,caster sugar,150g,,494,8,3,92,58,8,10,0.2
No title,https://www.bbcgoodfood.com/recipes/ginger-vanilla-pears-porridge-topper,lemon,1,juiced,494,8,3,92,58,8,10,0.2
No title,https://www.bbcgoodfood.com/recipes/ginger-vanilla-pears-porridge-topper,pears,4,"peeled, halved and cored",494,8,3,92,58,8,10,0.2
No title,https://www.bbcgoodfood.com/recipes/puff-pastry-cinnamon-rolls,ground cinnamon,1½ tbsp,,149,7,4,18,10,1,2,0.24
No title,https://www.bbcgoodfood.com/recipes/puff-pastry-cinnamon-rolls,caster sugar,3 tbsp,,149,7,4,18,10,1,2,0.24
No title,https://www.bbcgoodfood.com/recipes/puff-pastry-cinnamon-rolls,puff pastry,320g ready-rolled,,149,7,4,18,10,1,2,0.24
No title,https://www.bbcgoodfood.com/recipes/puff-pastry-cinnamon-rolls,plain flour,,for dusting,149,7,4,18,10,1,2,0.24
No title,https://www.bbcgoodfood.com/recipes/puff-pastry-cinnamon-rolls,egg,1 medium,beaten,149,7,4,18,10,1,2,0.24
No title,https://www.bbcgoodfood.com/recipes/puff-pastry-cinnamon-rolls,icing sugar,50g,,149,7,4,18,10,1,2,0.24
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,olive oil,5 tbsp,,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,smoked paprika,1 tsp,,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,cumin seeds,1 tsp,,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,cherry tomatoes,400g can,,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,cherry tomatoes,200g fresh,,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,garlic cloves,2,,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,parsley,1 small bunch of,,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,basil,1 small bunch of,,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,mint,½ small bunch of,leaves picked,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,capers,2 tbsp,,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,Dijon mustard,1 tsp,,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,white wine vinegar,2 tbsp,,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,baby spinach,200g,washed,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,eggs,4,,268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,chilli flakes,½ tsp,(optional),268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/salsa-verde-baked-eggs,flatbreads,,to serve (optional),268,21,4,7,6,3,12,0.7
No title,https://www.bbcgoodfood.com/recipes/vanilla-cinnamon-breakfast-rice,wholemeal basmati rice,200g,,378,11,4,54,18,4,14,0.3
No title,https://www.bbcgoodfood.com/recipes/vanilla-cinnamon-breakfast-rice,whole milk,200ml,,378,11,4,54,18,4,14,0.3
No title,https://www.bbcgoodfood.com/recipes/vanilla-cinnamon-breakfast-rice,vanilla extract,2 tsp,,378,11,4,54,18,4,14,0.3
No title,https://www.bbcgoodfood.com/recipes/vanilla-cinnamon-breakfast-rice,bay leaves,3,,378,11,4,54,18,4,14,0.3
No title,https://www.bbcgoodfood.com/recipes/vanilla-cinnamon-breakfast-rice,cinnamon stick,1,,378,11,4,54,18,4,14,0.3
No title,https://www.bbcgoodfood.com/recipes/vanilla-cinnamon-breakfast-rice,dried apricots,12,split in half widthways (so they still look whole),378,11,4,54,18,4,14,0.3
No title,https://www.bbcgoodfood.com/recipes/vanilla-cinnamon-breakfast-rice,yogurt,4 x 100ml pots bio,,378,11,4,54,18,4,14,0.3
No title,https://www.bbcgoodfood.com/recipes/vanilla-cinnamon-breakfast-rice,walnut,12,"halves, broken into pieces",378,11,4,54,18,4,14,0.3
No title,https://www.bbcgoodfood.com/recipes/potato-scones-with-smoked-salmon-soured-cream,Maris Piper potato,1 large,"(about 225g), quartered",489,27,14,42,3,3,19,2.6
No title,https://www.bbcgoodfood.com/recipes/potato-scones-with-smoked-salmon-soured-cream,unsalted butter,2 tbsp,plus extra for frying,489,27,14,42,3,3,19,2.6
No title,https://www.bbcgoodfood.com/recipes/potato-scones-with-smoked-salmon-soured-cream,plain flour,60g,plus extra for dusting,489,27,14,42,3,3,19,2.6
No title,https://www.bbcgoodfood.com/recipes/potato-scones-with-smoked-salmon-soured-cream,baking powder,½ tsp,,489,27,14,42,3,3,19,2.6
No title,https://www.bbcgoodfood.com/recipes/potato-scones-with-smoked-salmon-soured-cream,vegetable oil,,for frying,489,27,14,42,3,3,19,2.6
No title,https://www.bbcgoodfood.com/recipes/potato-scones-with-smoked-salmon-soured-cream,smoked salmon,100g,or trout,489,27,14,42,3,3,19,2.6
No title,https://www.bbcgoodfood.com/recipes/potato-scones-with-smoked-salmon-soured-cream,soured cream,60g,,489,27,14,42,3,3,19,2.6
No title,https://www.bbcgoodfood.com/recipes/potato-scones-with-smoked-salmon-soured-cream,chives,1 tbsp finely chopped,,489,27,14,42,3,3,19,2.6
No title,https://www.bbcgoodfood.com/recipes/sticky-malt-loaves,sunflower oil,,for greasing,140,1,0,31,22,1,3,0.17
No title,https://www.bbcgoodfood.com/recipes/sticky-malt-loaves,hot black tea,150ml,,140,1,0,31,22,1,3,0.17
No title,https://www.bbcgoodfood.com/recipes/sticky-malt-loaves,malt extract,175g,plus extra for glazing (see tip),140,1,0,31,22,1,3,0.17
No title,https://www.bbcgoodfood.com/recipes/sticky-malt-loaves,dark muscovado sugar,85g,,140,1,0,31,22,1,3,0.17
No title,https://www.bbcgoodfood.com/recipes/sticky-malt-loaves,mixed dried fruit,300g,,140,1,0,31,22,1,3,0.17
No title,https://www.bbcgoodfood.com/recipes/sticky-malt-loaves,large eggs,2,beaten,140,1,0,31,22,1,3,0.17
No title,https://www.bbcgoodfood.com/recipes/sticky-malt-loaves,plain flour,250g,,140,1,0,31,22,1,3,0.17
No title,https://www.bbcgoodfood.com/recipes/sticky-malt-loaves,baking powder,1 tsp,,140,1,0,31,22,1,3,0.17
No title,https://www.bbcgoodfood.com/recipes/sticky-malt-loaves,bicarbonate of soda,½ tsp,,140,1,0,31,22,1,3,0.17
